-126  -12
-126  -12
-126  -12
-126  -12
-126  -16
-126  -16
-126  -16
-126  -16
-125  -20
-125  -20
-125  -20
-125  -20
-125  -24
-125  -24
-125  -24
-125  -24
-124  -28
-124  -28
-124  -28
-124  -28
-123  -32
-123  -32
-123  -32
-123  -32
-122  -36
-122  -36
-122  -36
-122  -36
-120  -40
-120  -40
-120  -40
-120  -40
-119  -44
-119  -44
-119  -44
-119  -44
-117  -48
-117  -48
-117  -48
-117  -48
-116  -51
-116  -51
-116  -51
-116  -51
-114  -55
-114  -55
-114  -55
-114  -55
-112  -58
-112  -58
-112  -58
-112  -58
-111  -62
-111  -62
-111  -62
-111  -62
-109  -65
-109  -65
-109  -65
-109  -65
-106  -69
-106  -69
-106  -69
-106  -69
-104  -72
-104  -72
-104  -72
-104  -72
-102  -75
-102  -75
-102  -75
-102  -75
-100  -78
-100  -78
-100  -78
-100  -78
 -97  -81
 -97  -81
 -97  -81
 -97  -81
 -94  -84
 -94  -84
 -94  -84
 -94  -84
 -92  -87
 -92  -87
 -92  -87
 -92  -87
 -89  -90
 -89  -90
 -89  -90
 -89  -90
 -86  -93
 -86  -93
 -86  -93
 -86  -93
 -83  -96
 -83  -96
 -83  -96
 -83  -96
 -80  -98
 -80  -98
 -80  -98
 -80  -98
 -77 -101
 -77 -101
 -77 -101
 -77 -101
 -74 -103
 -74 -103
 -74 -103
 -74 -103
 -70 -105
 -70 -105
 -70 -105
 -70 -105
 -67 -108
 -67 -108
 -67 -108
 -67 -108
 -64 -110
 -64 -110
 -64 -110
 -64 -110
 -60 -112
 -60 -112
 -60 -112
 -60 -112
 -57 -113
 -57 -113
 -57 -113
 -57 -113
 -53 -115
 -53 -115
 -53 -115
 -53 -115
 -50 -117
 -50 -117
 -50 -117
 -50 -117
 -46 -118
 -46 -118
 -46 -118
 -46 -118
 -42 -120
 -42 -120
 -42 -120
 -42 -120
 -37 -121
 -37 -121
 -37 -121
 -37 -121
 -34 -122
 -34 -122
 -34 -122
 -34 -122
 -30 -123
 -30 -123
 -30 -123
 -30 -123
 -26 -124
 -26 -124
 -26 -124
 -26 -124
 -22 -125
 -22 -125
 -22 -125
 -22 -125
 -18 -126
 -18 -126
 -18 -126
 -18 -126
 -14 -126
 -14 -126
 -14 -126
 -14 -126
 -10 -126
 -10 -126
 -10 -126
 -10 -126
  -6 -127
  -6 -127
  -6 -127
  -6 -127
  -2 -127
  -2 -127
  -2 -127
  -2 -127
   0 -127
   0 -127
   0 -127
   0 -127
   4 -127
   4 -127
   4 -127
   4 -127
   8 -127
   8 -127
   8 -127
   8 -127
  12 -126
  12 -126
  12 -126
  12 -126
  16 -126
  16 -126
  16 -126
  16 -126
  20 -125
  20 -125
  20 -125
  20 -125
  24 -125
  24 -125
  24 -125
  24 -125
  28 -124
  28 -124
  28 -124
  28 -124
  32 -123
  32 -123
  32 -123
  32 -123
  36 -122
  36 -122
  36 -122
  36 -122
  39 -121
  39 -121
  39 -121
  39 -121
  44 -119
  44 -119
  44 -119
  44 -119
  48 -117
  48 -117
  48 -117
  48 -117
  51 -116
  51 -116
  51 -116
  51 -116
  55 -114
  55 -114
  55 -114
  55 -114
  58 -112
  58 -112
  58 -112
  58 -112
  62 -111
  62 -111
  62 -111
  62 -111
  65 -109
  65 -109
  65 -109
  65 -109
  69 -106
  69 -106
  69 -106
  69 -106
  72 -104
  72 -104
  72 -104
  72 -104
  75 -102
  75 -102
  75 -102
  75 -102
  78 -100
  78 -100
  78 -100
  78 -100
  81  -97
  81  -97
  81  -97
  81  -97
  84  -94
  84  -94
  84  -94
  84  -94
  87  -92
  87  -92
  87  -92
  87  -92
  90  -89
  90  -89
  90  -89
  90  -89
  93  -86
  93  -86
  93  -86
  93  -86
  96  -83
  96  -83
  96  -83
  96  -83
  98  -80
  98  -80
  98  -80
  98  -80
 101  -77
 101  -77
 101  -77
 101  -77
 103  -74
 103  -74
 103  -74
 103  -74
 105  -70
 105  -70
 105  -70
 105  -70
 108  -67
 108  -67
 108  -67
 108  -67
 110  -64
 110  -64
 110  -64
 110  -64
 112  -60
 112  -60
 112  -60
 112  -60
 113  -57
 113  -57
 113  -57
 113  -57
 115  -53
 115  -53
 115  -53
 115  -53
 117  -50
 117  -50
 117  -50
 117  -50
 118  -46
 118  -46
 118  -46
 118  -46
 120  -42
 120  -42
 120  -42
 120  -42
 121  -37
 121  -37
 121  -37
 121  -37
 122  -34
 122  -34
 122  -34
 122  -34
 123  -30
 123  -30
 123  -30
 123  -30
 124  -26
 124  -26
 124  -26
 124  -26
 125  -22
 125  -22
 125  -22
 125  -22
 126  -18
 126  -18
 126  -18
 126  -18
 126  -14
 126  -14
 126  -14
 126  -14
 126  -10
 126  -10
 126  -10
 126  -10
 127   -6
 127   -6
 127   -6
 127   -6
