  71  -30
  71  -30
  71  -30
  71  -30
  72  -28
  72  -28
  72  -28
  72  -28
  73  -25
  73  -25
  73  -25
  73  -25
  74  -23
  74  -23
  74  -23
  74  -23
  74  -20
  74  -20
  74  -20
  74  -20
  75  -18
  75  -18
  75  -18
  75  -18
  75  -16
  75  -16
  75  -16
  75  -16
  76  -13
  76  -13
  76  -13
  76  -13
  76  -11
  76  -11
  76  -11
  76  -11
  76   -9
  76   -9
  76   -9
  76   -9
  77   -6
  77   -6
  77   -6
  77   -6
  77   -4
  77   -4
  77   -4
  77   -4
  77   -2
  77   -2
  77   -2
  77   -2
  77    0
  77    0
  77    0
  77    0
  77    3
  77    3
  77    3
  77    3
  77    5
  77    5
  77    5
  77    5
  77    7
  77    7
  77    7
  77    7
  76   10
  76   10
  76   10
  76   10
  76   12
  76   12
  76   12
  76   12
  76   15
  76   15
  76   15
  76   15
  75   17
  75   17
  75   17
  75   17
  75   19
  75   19
  75   19
  75   19
  74   22
  74   22
  74   22
  74   22
  73   24
  73   24
  73   24
  73   24
  72   27
  72   27
  72   27
  72   27
  71   29
  71   29
  71   29
  71   29
  70   31
  70   31
  70   31
  70   31
  69   33
  69   33
  69   33
  69   33
  68   35
  68   35
  68   35
  68   35
  67   37
  67   37
  67   37
  67   37
  66   39
  66   39
  66   39
  66   39
  65   41
  65   41
  65   41
  65   41
  64   43
  64   43
  64   43
  64   43
  62   45
  62   45
  62   45
  62   45
  61   47
  61   47
  61   47
  61   47
  59   49
  59   49
  59   49
  59   49
  58   51
  58   51
  58   51
  58   51
  56   53
  56   53
  56   53
  56   53
  54   54
  54   54
  54   54
  54   54
  53   56
  53   56
  53   56
  53   56
  51   58
  51   58
  51   58
  51   58
  49   59
  49   59
  49   59
  49   59
  47   61
  47   61
  47   61
  47   61
  45   62
  45   62
  45   62
  45   62
  44   64
  44   64
  44   64
  44   64
  42   65
  42   65
  42   65
  42   65
  40   66
  40   66
  40   66
  40   66
  37   67
  37   67
  37   67
  37   67
  35   68
  35   68
  35   68
  35   68
  33   69
  33   69
  33   69
  33   69
  31   70
  31   70
  31   70
  31   70
  29   71
  29   71
  29   71
  29   71
  26   72
  26   72
  26   72
  26   72
  24   73
  24   73
  24   73
  24   73
  22   74
  22   74
  22   74
  22   74
  19   74
  19   74
  19   74
  19   74
  17   75
  17   75
  17   75
  17   75
  15   76
  15   76
  15   76
  15   76
  12   76
  12   76
  12   76
  12   76
  10   76
  10   76
  10   76
  10   76
   8   76
   8   76
   8   76
   8   76
   5   77
   5   77
   5   77
   5   77
   2   77
   2   77
   2   77
   2   77
   0   77
   0   77
   0   77
   0   77
  -3   77
  -3   77
  -3   77
  -3   77
  -5   77
  -5   77
  -5   77
  -5   77
  -7   77
  -7   77
  -7   77
  -7   77
 -10   76
 -10   76
 -10   76
 -10   76
 -12   76
 -12   76
 -12   76
 -12   76
 -15   76
 -15   76
 -15   76
 -15   76
 -17   75
 -17   75
 -17   75
 -17   75
 -19   75
 -19   75
 -19   75
 -19   75
 -22   74
 -22   74
 -22   74
 -22   74
 -24   73
 -24   73
 -24   73
 -24   73
 -27   72
 -27   72
 -27   72
 -27   72
 -29   71
 -29   71
 -29   71
 -29   71
 -31   70
 -31   70
 -31   70
 -31   70
 -33   69
 -33   69
 -33   69
 -33   69
 -35   68
 -35   68
 -35   68
 -35   68
 -37   67
 -37   67
 -37   67
 -37   67
 -39   66
 -39   66
 -39   66
 -39   66
 -41   65
 -41   65
 -41   65
 -41   65
 -43   64
 -43   64
 -43   64
 -43   64
 -45   62
 -45   62
 -45   62
 -45   62
 -47   61
 -47   61
 -47   61
 -47   61
 -49   59
 -49   59
 -49   59
 -49   59
 -51   58
 -51   58
 -51   58
 -51   58
 -53   56
 -53   56
 -53   56
